,selling_price
60480,580000
60481,580000
60482,580000
60483,580000
60484,580000
60485,580000
60486,580000
60487,580000
60488,580000
60489,580000
60490,580000
60491,580000
60492,580000
60493,580000
60494,580000
60495,580000
60496,580000
60497,580000
60498,580000
60499,580000
60500,580000
60501,580000
60502,580000
60503,580000
60504,580000
60505,580000
60506,580000
60507,580000
60508,580000
60509,580000
60510,580000
60511,580000
60512,580000
60513,580000
60514,580000
60515,580000
60516,580000
60517,580000
60518,580000
60519,580000
60520,580000
60521,580000
60522,580000
60523,580000
60524,580000
60525,580000
60526,580000
60527,580000
60528,580000
60529,580000
60530,580000
60531,580000
60532,580000
60533,580000
60534,580000
60535,580000
60536,580000
60537,580000
60538,580000
60539,580000
60540,580000
60541,580000
60542,580000
60543,580000
60544,580000
60545,580000
60546,580000
60547,580000
60548,580000
60549,580000
60550,580000
60551,580000
60552,580000
60553,580000
60554,580000
60555,580000
60556,580000
60557,580000
60558,580000
60559,580000
60560,580000
60561,580000
60562,580000
60563,580000
60564,580000
60565,585000
60566,585000
60567,585000
60568,585000
60569,585000
60570,585000
60571,585000
60572,585000
60573,585000
60574,585000
60575,585000
60576,585000
60577,585000
60578,585000
60579,585000
60580,585000
60581,585000
60582,585000
60583,585000
60584,585000
60585,585000
60586,585000
60587,585000
60588,585000
60589,585000
60590,585000
60591,585000
60592,585000
60593,585000
60594,585000
60595,585000
60596,585000
60597,585000
60598,585000
60599,585000
60600,585000
60601,585000
60602,585000
60603,585000
60604,585000
60605,585000
60606,585000
60607,585000
60608,585000
60609,585000
60610,585000
60611,585000
60612,585000
60613,585000
60614,585000
60615,585000
60616,585000
60617,585000
60618,585000
60619,585000
60620,585000
60621,585000
60622,585000
60623,585000
60624,585000
60625,585000
60626,585000
60627,585000
60628,585000
60629,585000
60630,585000
60631,585000
60632,585000
60633,585000
60634,585000
60635,585000
60636,585000
60637,585000
60638,585000
60639,585000
60640,585000
60641,585000
60642,585000
60643,585000
60644,585000
60645,585000
60646,585000
60647,585000
60648,585000
60649,585000
60650,585000
60651,585000
60652,585000
60653,585000
60654,585000
60655,585000
60656,585000
60657,585000
60658,585000
60659,585000
60660,585000
60661,585000
60662,585000
60663,585000
60664,585000
60665,585000
60666,585000
60667,585000
60668,585000
60669,585000
60670,585000
60671,585000
60672,585000
60673,585000
60674,585000
60675,585000
60676,585000
60677,585000
60678,585000
60679,585000
60680,585000
60681,585000
60682,585000
60683,585000
60684,585000
60685,585000
60686,585000
60687,585000
60688,585000
60689,585000
60690,585000
60691,585000
60692,585000
60693,585000
60694,585000
60695,585000
60696,585000
60697,585000
60698,585000
60699,585000
60700,585000
60701,585000
60702,585000
60703,585000
60704,585000
60705,585000
60706,585000
60707,585000
60708,585000
60709,585000
60710,585000
60711,585000
60712,585000
60713,585000
60714,585000
60715,585000
60716,585000
60717,585000
60718,585000
60719,585000
60720,585000
60721,585000
60722,585000
60723,585000
60724,585000
60725,585000
60726,585000
60727,585000
60728,585000
60729,585000
60730,585000
60731,585000
60732,585000
60733,585000
60734,585000
60735,585000
60736,585000
60737,585000
60738,585000
60739,585000
60740,585000
60741,585000
60742,585000
60743,585000
60744,585000
60745,585000
60746,585000
60747,585000
60748,585000
60749,589000
60750,589000
60751,589000
60752,589000
60753,589000
60754,589000
60755,589000
60756,589000
60757,589000
60758,589000
60759,589000
60760,589000
60761,589000
60762,589000
60763,589000
60764,589000
60765,589000
60766,589000
60767,589000
60768,589000
60769,589000
60770,589000
60771,589000
60772,589000
60773,589000
60774,589000
60775,589000
60776,589000
60777,589000
60778,589000
60779,589000
60780,589000
60781,589000
60782,589000
60783,589000
60784,589000
60785,589000
60786,589000
60787,589000
60788,589000
60789,589000
60790,589000
60791,589000
60792,589000
60793,589000
60794,589000
60795,589000
60796,589000
60797,589000
60798,589000
60799,589000
60800,589000
60801,589000
60802,589000
60803,589000
60804,589000
60805,589000
60806,589000
60807,589000
60808,589000
60809,589000
60810,589000
60811,589000
60812,589000
60813,589000
60814,589000
60815,589000
60816,589000
60817,589000
60818,589000
60819,589000
60820,589000
60821,589000
60822,589000
60823,589000
60824,589000
60825,589000
60826,589000
60827,589000
60828,589000
60829,589000
60830,589000
60831,589000
60832,589000
60833,589000
60834,589000
60835,589000
60836,589000
60837,589000
60838,589000
60839,589000
60840,589000
60841,589000
60842,589000
60843,589000
60844,589000
60845,589000
60846,589000
60847,589000
60848,589000
60849,589000
60850,589000
60851,589000
60852,589000
60853,589000
60854,589000
60855,589000
60856,589000
60857,589000
60858,589000
60859,589000
60860,589000
60861,589000
60862,589000
60863,589000
60864,589000
60865,589000
60866,589000
60867,589000
60868,589000
60869,589000
60870,589000
60871,589000
60872,589000
60873,589000
60874,589000
60875,589000
60876,589000
60877,589000
60878,589000
60879,589000
60880,589000
60881,589000
60882,589000
60883,589000
60884,589000
60885,589000
60886,589000
60887,589000
60888,589000
60889,589000
60890,589000
60891,589000
60892,589000
60893,589000
60894,589000
60895,589000
60896,589000
60897,589000
60898,589000
60899,589000
60900,589000
60901,589000
60902,589000
60903,589000
60904,589000
60905,589000
60906,589000
60907,589000
60908,589000
60909,589000
60910,589000
60911,589000
60912,589000
60913,589000
60914,589000
60915,589000
60916,589000
60917,589000
60918,589000
60919,589000
60920,589000
60921,589000
60922,589000
60923,589000
60924,589000
60925,589000
60926,589000
60927,589000
60928,589000
60929,589000
60930,589000
60931,589000
60932,589000
60933,589000
60934,589000
60935,589000
60936,589000
60937,589000
60938,589000
60939,589000
60940,589000
60941,589000
60942,589000
60943,589000
60944,590000
60945,590000
60946,590000
60947,590000
60948,590000
60949,590000
60950,590000
60951,590000
60952,590000
60953,590000
60954,590000
60955,590000
60956,590000
60957,590000
60958,590000
60959,590000
60960,590000
60961,590000
60962,590000
60963,590000
60964,590000
60965,590000
60966,590000
60967,590000
60968,590000
60969,590000
60970,590000
60971,590000
60972,590000
60973,590000
60974,590000
60975,590000
60976,590000
60977,590000
60978,590000
60979,590000
60980,590000
60981,590000
60982,590000
60983,590000
60984,590000
60985,590000
60986,590000
60987,590000
60988,590000
60989,590000
60990,590000
60991,590000
60992,590000
60993,590000
60994,590000
60995,590000
60996,590000
60997,590000
60998,590000
60999,590000
61000,590000
61001,590000
61002,590000
61003,590000
61004,590000
61005,590000
61006,590000
61007,590000
61008,590000
61009,590000
61010,590000
61011,590000
61012,590000
61013,590000
61014,590000
61015,590000
61016,590000
61017,590000
61018,590000
61019,590000
61020,590000
61021,590000
61022,590000
61023,590000
61024,590000
61025,590000
61026,590000
61027,590000
61028,590000
61029,590000
61030,590000
61031,590000
61032,590000
61033,590000
61034,590000
61035,590000
61036,590000
61037,590000
61038,590000
61039,590000
61040,590000
61041,590000
61042,590000
61043,590000
61044,590000
61045,590000
61046,590000
61047,590000
61048,590000
61049,590000
61050,590000
61051,590000
61052,590000
61053,590000
61054,590000
61055,590000
61056,590000
61057,590000
61058,590000
61059,590000
61060,590000
61061,590000
61062,590000
61063,590000
61064,590000
61065,590000
61066,590000
61067,590000
61068,590000
61069,590000
61070,590000
61071,590000
61072,590000
61073,590000
61074,590000
61075,590000
61076,590000
61077,590000
61078,590000
61079,590000
61080,590000
61081,590000
61082,590000
61083,590000
61084,590000
61085,590000
61086,590000
61087,590000
61088,590000
61089,590000
61090,590000
61091,590000
61092,590000
61093,590000
61094,590000
61095,590000
61096,590000
61097,590000
61098,590000
61099,590000
61100,590000
61101,590000
61102,590000
61103,590000
61104,590000
61105,590000
61106,590000
61107,590000
61108,590000
61109,590000
61110,590000
61111,590000
61112,590000
61113,590000
61114,590000
61115,590000
61116,590000
61117,590000
61118,590000
61119,590000
61120,590000
61121,591000
61122,591000
61123,591000
61124,591000
61125,591000
61126,591000
61127,591000
61128,591000
61129,591000
61130,591000
61131,591000
61132,591000
61133,591000
61134,591000
61135,591000
61136,591000
61137,591000
61138,591000
61139,591000
61140,591000
61141,591000
61142,591000
61143,591000
61144,591000
61145,591000
61146,591000
61147,591000
61148,591000
61149,591000
61150,591000
61151,591000
61152,591000
61153,591000
61154,591000
61155,591000
61156,591000
61157,591000
61158,591000
61159,591000
61160,591000
61161,591000
61162,591000
61163,591000
61164,591000
61165,591000
61166,591000
61167,591000
61168,591000
61169,591000
61170,591000
61171,591000
61172,591000
61173,591000
61174,591000
61175,591000
61176,591000
61177,591000
61178,591000
61179,591000
61180,591000
61181,591000
61182,591000
61183,591000
61184,591000
61185,591000
61186,591000
61187,591000
61188,591000
61189,591000
61190,591000
61191,591000
61192,591000
61193,591000
61194,591000
61195,591000
61196,591000
61197,591000
61198,591000
61199,591000
61200,591000
61201,591000
61202,591000
61203,591000
61204,591000
61205,591000
61206,591000
61207,591000
61208,591000
61209,591000
61210,591000
61211,591000
61212,591000
61213,591000
61214,591000
61215,591000
61216,591000
61217,591000
61218,591000
61219,591000
61220,591000
61221,591000
61222,591000
61223,591000
61224,591000
61225,591000
61226,591000
61227,591000
61228,591000
61229,591000
61230,591000
61231,591000
61232,591000
61233,591000
61234,591000
61235,591000
61236,591000
61237,591000
61238,591000
61239,591000
61240,591000
61241,591000
61242,591000
61243,591000
61244,591000
61245,591000
61246,591000
61247,591000
61248,591000
61249,591000
61250,591000
61251,591000
61252,591000
61253,591000
61254,591000
61255,591000
61256,591000
61257,591000
61258,591000
61259,591000
61260,591000
61261,591000
61262,591000
61263,591000
61264,591000
61265,591000
61266,591000
61267,591000
61268,591000
61269,591000
61270,591000
61271,591000
61272,591000
61273,591000
61274,591000
61275,591000
61276,591000
61277,591000
61278,591000
61279,591000
61280,591000
61281,591000
61282,591000
61283,591000
61284,591000
61285,591000
61286,591000
61287,591000
61288,591000
61289,591000
61290,591000
61291,591000
61292,591000
61293,591000
61294,591000
61295,591000
61296,591000
61297,591000
61298,591000
61299,591000
61300,591000
61301,591000
61302,591000
61303,591000
61304,591000
61305,591000
61306,591000
61307,591000
61308,591000
61309,591000
61310,591000
61311,591000
61312,591000
61313,591000
61314,591000
61315,591000
61316,595000
61317,595000
61318,595000
61319,595000
61320,595000
61321,595000
61322,595000
61323,595000
61324,595000
61325,595000
61326,595000
61327,595000
61328,595000
61329,595000
61330,595000
61331,595000
61332,595000
61333,595000
61334,595000
61335,595000
61336,595000
61337,595000
61338,595000
61339,595000
61340,595000
61341,595000
61342,595000
61343,595000
61344,595000
61345,595000
61346,595000
61347,595000
61348,595000
61349,595000
61350,595000
61351,595000
61352,595000
61353,595000
61354,595000
61355,595000
61356,595000
61357,595000
61358,595000
61359,595000
61360,595000
61361,595000
61362,595000
61363,595000
61364,595000
61365,595000
61366,595000
61367,595000
61368,595000
61369,595000
61370,595000
61371,595000
61372,595000
61373,595000
61374,595000
61375,595000
61376,595000
61377,595000
61378,595000
61379,595000
61380,595000
61381,595000
61382,595000
61383,595000
61384,595000
61385,595000
61386,595000
61387,595000
61388,595000
61389,595000
61390,595000
61391,595000
61392,595000
61393,595000
61394,595000
61395,595000
61396,595000
61397,595000
61398,595000
61399,595000
61400,595000
61401,595000
61402,595000
61403,595000
61404,595000
61405,595000
61406,595000
61407,595000
61408,595000
61409,595000
61410,595000
61411,595000
61412,595000
61413,595000
61414,595000
61415,595000
61416,595000
61417,595000
61418,595000
61419,595000
61420,595000
61421,595000
61422,595000
61423,595000
61424,595000
61425,595000
61426,595000
61427,595000
61428,595000
61429,595000
61430,595000
61431,595000
61432,595000
61433,595000
61434,595000
61435,595000
61436,595000
61437,595000
61438,595000
61439,595000
61440,595000
61441,595000
61442,595000
61443,595000
61444,595000
61445,595000
61446,595000
61447,595000
61448,595000
61449,595000
61450,595000
61451,595000
61452,595000
61453,595000
61454,595000
61455,595000
61456,595000
61457,595000
61458,595000
61459,595000
61460,595000
61461,595000
61462,595000
61463,595000
61464,595000
61465,595000
61466,595000
61467,595000
61468,595000
61469,595000
61470,595000
61471,595000
61472,595000
61473,595000
61474,595000
61475,595000
61476,595000
61477,595000
61478,595000
61479,595000
61480,595000
61481,595000
61482,595000
61483,595000
61484,595000
61485,595000
61486,595000
61487,595000
61488,595000
61489,595000
61490,595000
61491,595000
61492,595000
61493,595000
61494,595000
61495,595000
61496,595000
61497,595000
61498,595000
61499,595000
61500,595000
61501,595000
61502,595000
61503,595000
61504,597000
61505,597000
61506,597000
61507,597000
61508,597000
61509,597000
61510,597000
61511,597000
61512,597000
61513,597000
61514,597000
61515,597000
61516,597000
61517,597000
61518,597000
61519,597000
61520,597000
61521,597000
61522,597000
61523,597000
61524,597000
61525,597000
61526,597000
61527,597000
61528,597000
61529,597000
61530,597000
61531,597000
61532,597000
61533,597000
61534,597000
61535,597000
61536,597000
61537,597000
61538,597000
61539,597000
61540,597000
61541,597000
61542,597000
61543,597000
61544,597000
61545,597000
61546,597000
61547,597000
61548,597000
61549,597000
61550,597000
61551,597000
61552,597000
61553,597000
61554,597000
61555,597000
61556,597000
61557,597000
61558,597000
61559,597000
61560,597000
61561,597000
61562,597000
61563,597000
61564,597000
61565,597000
61566,597000
61567,597000
61568,597000
61569,597000
61570,597000
61571,597000
61572,597000
61573,597000
61574,597000
61575,597000
61576,597000
61577,597000
61578,597000
61579,597000
61580,597000
61581,597000
61582,597000
61583,597000
61584,597000
61585,597000
61586,597000
61587,597000
61588,597000
61589,597000
61590,597000
61591,597000
61592,597000
61593,597000
61594,597000
61595,597000
61596,597000
61597,597000
61598,597000
61599,597000
61600,597000
61601,597000
61602,597000
61603,597000
61604,597000
61605,597000
61606,597000
61607,597000
61608,597000
61609,597000
